t_wall,episode,step,raw_action_0,raw_action_1,cmd_linear_x,cmd_angular_z,pos_x,pos_y,goal_distance,goal_angle,linear_x,angular_z,lidar_min,lidar_front_min,done,terminated,truncated,terminal_reason,reward_total,reward_progress,reward_direction,reward_safe,reward_risk,reward_front_safe,reward_front_risk,reward_turn,reward_stop,reward_smooth,reward_terminal,lidar_feat_0,lidar_feat_1,lidar_feat_2,lidar_feat_3,lidar_feat_4,lidar_feat_5,lidar_feat_6,lidar_feat_7,lidar_feat_8,lidar_feat_9,lidar_feat_10,lidar_feat_11,lidar_feat_12,lidar_feat_13,lidar_feat_14
1777061112.199382,3,95,0.974737,-0.008857,0.987369,-0.004428,3.715792,16.356929,2.164612,-0.719501,0.985688,0.002357,3.717815,3.830954,0,0,0,,0.511048,0.000000,0.000000,0.100000,-0.079538,0.000000,-0.000000,-0.000118,0.000000,-0.000050,0.000000,10.634010,5.780407,4.506308,4.282246,4.313597,4.734119,3.915455,3.830954,3.933812,4.282647,3.736280,3.717815,3.940344,5.117231,9.698377
1777061112.359855,3,96,0.972881,-0.002505,0.986441,-0.001253,3.714120,16.514731,2.048562,-0.770636,0.984760,0.005284,3.633642,3.633642,0,0,0,,0.508514,0.000000,0.000000,0.100000,-0.081304,0.000000,-0.000000,-0.000264,0.000000,-0.000041,0.000000,10.633399,5.781927,4.508105,4.284281,4.315772,4.489518,3.713603,3.633642,3.731406,4.279710,3.734134,3.715772,3.938501,5.115557,9.698556
1777061112.519248,3,97,0.969475,0.009202,0.984737,0.004601,3.712350,16.672314,1.938642,-0.828345,0.983055,0.010673,3.436625,3.436625,0,0,0,,0.502861,0.000000,0.000000,0.100000,-0.085816,0.000000,-0.000000,-0.000534,0.000000,-0.000076,0.000000,10.611069,5.778755,4.508605,4.286356,4.318472,4.242559,3.511394,3.436625,3.530024,4.274531,3.731630,3.713728,3.937894,5.118256,9.719996
1777061112.671293,3,98,0.965039,0.015982,0.982519,0.007991,3.710228,16.839395,1.829914,-0.897535,0.980835,0.013778,3.338275,3.338275,0,0,0,,0.530596,0.000000,0.000000,0.100000,-0.088144,0.000000,-0.000000,-0.000689,0.000000,-0.000056,0.000000,10.590678,5.775221,4.508361,4.287464,4.320097,4.118274,3.410208,3.338275,3.429763,4.197680,3.730167,3.712647,3.938054,5.121390,9.739691
1777061112.829793,3,99,0.960880,0.008259,0.980440,0.004130,3.708250,16.976673,1.747678,-0.960373,0.978754,0.010198,3.142082,3.142082,0,0,0,,0.429926,0.000000,0.000000,0.100000,-0.093450,0.000000,-0.000000,-0.000510,0.000000,-0.000059,0.000000,10.546295,5.767558,4.507897,4.289989,4.323772,3.870266,3.208337,3.142082,3.229782,3.957354,3.726880,3.710136,3.938360,5.128292,9.783541
1777061112.990530,3,100,0.953681,-0.004765,0.976840,-0.002383,3.705818,17.133118,1.662998,-1.038366,0.975153,0.004179,3.044164,3.044164,0,0,0,,0.488707,0.000000,0.000000,0.100000,-0.096101,0.000000,-0.000000,-0.000209,0.000000,-0.000101,0.000000,10.532104,5.765584,4.508291,4.291421,4.325613,3.747626,3.107861,3.044164,3.129673,3.836205,3.725187,3.708693,3.937899,5.129982,9.797642
1777061113.152806,3,101,0.947528,-0.015362,0.973764,-0.007681,3.703340,17.289033,1.589525,-1.122928,0.972076,-0.000710,2.849094,2.849094,0,0,0,,0.480831,0.000000,0.000000,0.100000,-0.102356,0.000000,-0.000000,-0.000035,0.000000,-0.000084,0.000000,10.534659,5.768617,4.511232,4.294494,4.328820,3.506953,2.908581,2.849094,2.929263,3.590944,3.722031,3.705618,3.934929,5.126746,9.794470
1777061113.303941,3,102,0.936237,-0.025740,0.968118,-0.012870,3.700944,17.444230,1.528666,-1.213722,0.966432,-0.005487,2.654980,2.654980,0,0,0,,0.471336,0.000000,0.000000,0.100000,-0.109202,0.000000,-0.000000,-0.000274,0.000000,-0.000108,0.000000,10.565187,5.777821,4.515896,4.297588,4.331427,3.270299,2.710969,2.654980,2.729080,3.343843,3.719250,3.702536,3.930281,5.117744,9.763288
1777061113.464881,3,103,0.921017,-0.033660,0.960509,-0.016830,3.698881,17.588677,1.484252,-1.303585,0.958824,-0.009122,2.558551,2.558551,0,0,0,,0.433498,0.000000,0.000000,0.100000,-0.112426,0.000000,-0.000000,-0.000456,0.000000,-0.000116,0.000000,10.589920,5.784419,4.518742,4.299055,4.332432,3.153579,2.613006,2.558551,2.629410,3.220192,3.718073,3.701073,3.927441,5.111296,9.737978
1777061113.624081,3,104,0.906585,-0.040035,0.953293,-0.020017,3.696961,17.741621,1.451225,-1.403371,0.951611,-0.012037,2.367153,2.367153,0,0,0,,0.452384,0.000000,0.000000,0.100000,-0.120602,0.000000,-0.000000,-0.000602,0.000000,-0.000104,0.000000,10.655148,5.800826,4.525182,4.301764,4.333860,2.922851,2.418792,2.367153,2.431336,2.973787,3.716234,3.698302,3.921174,5.095711,9.673375
1777061113.774488,3,105,0.879524,-0.045070,0.939762,-0.022535,3.695435,17.893199,1.433549,-1.505132,0.940364,-0.017978,2.271836,2.271836,0,0,0,,0.444137,0.000000,0.000000,0.100000,-0.124177,0.000000,-0.000000,-0.000899,0.000000,-0.000160,0.000000,10.700553,5.811658,4.529047,4.302987,4.334160,2.808697,2.322253,2.271836,2.332499,2.850303,3.715672,3.697067,3.917517,5.085716,9.629932
1777061113.933982,3,106,0.854524,-0.050317,0.927261,-0.025158,3.694397,18.033007,1.430984,-1.599926,0.925586,-0.016710,2.084904,2.084904,0,0,0,,0.397634,-0.000000,-0.000000,0.100000,-0.133184,0.000000,-0.000000,-0.000836,0.000000,-0.000151,0.000000,10.792454,5.833016,4.536377,4.304938,4.204751,2.584303,2.132793,2.084904,2.138809,2.608733,3.715131,3.695141,3.910653,5.066080,9.543195
1777061114.094643,3,107,0.810876,-0.042166,0.905436,-0.021083,3.693745,18.179396,1.442454,-1.698649,0.906043,-0.016590,1.992490,1.992490,0,0,0,,0.415467,-0.000000,-0.000000,0.100000,-0.136419,0.000000,-0.000000,-0.000830,0.000000,-0.000259,0.000000,10.846576,5.845210,4.540268,4.305710,4.033025,2.473504,2.039159,1.992490,2.043025,2.489199,3.715230,3.694431,3.907099,5.055271,9.494428
1777061114.255198,3,108,0.769334,-0.032697,0.884663,-0.016349,3.693483,18.322374,1.467367,-1.793186,0.885270,-0.012153,1.812627,1.812627,1,1,0,success,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.000000,10.924521,5.862482,4.545705,4.306448,3.688473,2.255188,1.856276,1.812627,1.857305,2.259368,3.704868,3.693669,3.902236,5.040028,9.425200
1777061119.042409,4,1,0.966228,0.758934,0.983114,0.379467,5.124977,2.012553,15.987447,-0.000183,0.269895,-0.000514,1.904825,5.827825,0,0,0,,0.040845,0.000000,0.000000,0.100000,-0.042507,0.000000,-0.000000,-0.000026,0.000000,0.000000,0.000000,1.904826,2.087591,2.858281,2.875046,2.892572,3.332345,4.942088,11.875791,8.806394,5.939292,5.156152,5.125059,2.857401,2.087333,1.904825
1777061119.192670,4,2,0.966406,0.758543,0.983203,0.379272,5.124906,2.094626,15.905375,-0.000679,0.757036,0.004169,1.942512,5.830600,0,0,0,,0.189227,0.000000,0.000000,0.100000,-0.116916,0.000000,-0.000000,-0.000208,0.000000,-0.000003,0.000000,1.942514,2.129151,2.915709,2.875057,2.892665,3.332878,4.943956,11.869111,8.803079,5.938351,5.155993,5.125046,2.913061,2.128376,1.942512
1777061119.352016,4,3,0.966882,0.758384,0.983441,0.379192,5.123690,2.233054,15.766947,-0.028164,0.984051,0.346825,2.104503,6.031735,0,0,0,,0.327757,0.000000,0.000000,0.100000,-0.140278,0.000000,-0.000000,-0.017341,0.000000,-0.000003,0.000000,2.104970,2.327021,3.015364,2.873774,2.897998,3.369606,5.077931,11.833716,8.578687,5.875432,5.147445,5.126326,3.090761,2.286779,2.104503
1777061119.512806,4,4,0.968283,0.746367,0.984141,0.373183,5.114970,2.389798,15.610205,-0.086089,0.977088,0.381767,2.202858,6.445631,0,0,0,,0.389340,0.000000,0.000000,0.100000,-0.133066,0.000000,-0.000000,-0.019088,0.000000,-0.000067,0.000000,2.205228,2.475996,2.984470,2.873792,2.912841,3.444381,5.349808,11.846225,8.204064,5.767495,5.134377,5.126307,3.121341,2.360466,2.202858
1777061119.664746,4,5,0.969895,0.713449,0.984948,0.356725,5.096928,2.545388,15.454637,-0.146649,0.975646,0.373876,2.398594,7.628574,0,0,0,,0.394906,0.000000,0.000000,0.100000,-0.122027,0.000000,-0.000000,-0.018694,0.000000,-0.000173,0.000000,2.417881,2.811406,2.941700,2.883814,2.967774,3.645691,6.097615,11.761449,7.510716,5.558433,5.116246,5.119516,3.170669,2.505374,2.398594
1777061119.823314,4,6,0.972055,0.649337,0.986027,0.324669,5.069978,2.699871,15.300228,-0.203534,0.983024,0.316664,2.593122,7.771950,0,0,0,,0.400959,0.000000,0.000000,0.100000,-0.113727,0.000000,-0.000000,-0.015833,0.000000,-0.000331,0.000000,2.644613,3.183507,2.932875,2.908480,3.052116,3.895734,7.084316,11.843006,6.968331,5.384939,5.091433,5.119974,3.240115,2.659029,2.593122
1777061119.974580,4,7,0.974137,0.562287,0.987068,0.281143,5.037407,2.843476,15.156778,-0.251321,0.981331,0.288325,2.689698,7.477737,0,0,0,,0.371071,0.000000,0.000000,0.100000,-0.109454,0.000000,-0.000000,-0.014416,0.000000,-0.000446,0.000000,2.762110,3.366764,2.940163,2.926282,3.103697,4.035760,7.672447,11.765150,6.749356,5.311432,5.073820,5.121837,3.285104,2.739899,2.689698
1777061120.132990,4,8,0.975062,0.490775,0.987531,0.245387,4.998666,2.985758,15.014774,-0.293634,0.984419,0.240831,2.881217,7.010571,0,0,0,,0.376204,0.000000,0.000000,0.100000,-0.102500,0.000000,-0.000000,-0.012042,0.000000,-0.000362,0.000000,3.002817,3.320502,2.973603,2.970927,3.217474,4.326601,8.983910,10.784417,6.395090,5.185261,5.029177,5.122662,3.394867,2.908640,2.881217
1777061120.293767,4,9,0.975449,0.321117,0.987725,0.160559,4.951613,3.136102,14.864910,-0.329504,0.985661,0.151822,2.976080,6.817126,0,0,0,,0.409829,0.000000,0.000000,0.100000,-0.099358,0.000000,-0.000000,-0.007591,0.000000,-0.000850,0.000000,3.123327,3.311213,2.997682,2.997131,3.279602,4.479918,9.732195,10.264134,6.245813,5.128744,5.002946,5.121130,3.455883,2.995234,2.976080
1777061120.443939,4,10,0.975293,0.186046,0.987646,0.093023,4.900703,3.285578,14.716132,-0.351584,0.985570,0.089245,3.056831,6.578280,0,0,0,,0.414607,0.000000,0.000000,0.100000,-0.096725,0.000000,-0.000000,-0.004462,0.000000,-0.000676,0.000000,3.350028,3.337332,3.056831,3.057665,3.385251,4.708074,10.804429,9.689997,6.054576,5.039237,4.942955,5.090660,3.619556,3.176115,3.164024
1777061120.604421,4,11,0.974932,0.006730,0.987466,0.003365,4.851240,3.425083,14.577488,-0.361015,0.987916,0.004407,3.088776,6.492077,0,0,0,,0.312153,0.000000,0.000000,0.100000,-0.095952,0.000000,-0.000000,-0.000220,0.000000,-0.000898,0.000000,3.458387,3.360935,3.088776,3.090356,3.433490,4.800706,11.209775,9.504424,5.983032,4.999130,4.910958,5.067427,3.710635,3.267734,3.257486
1777061120.756488,4,12,0.974741,-0.073474,0.987370,-0.036737,4.795058,3.583115,14.420660,-0.362370,0.987824,-0.032733,3.155046,6.409510,0,0,0,,0.263123,0.000000,0.000000,0.100000,-0.093928,0.000000,-0.000000,-0.001637,0.000000,-0.000402,0.000000,3.654619,3.434331,3.155046,3.156564,3.505972,4.898401,11.414064,9.390317,5.906032,4.932525,4.844670,4.997889,3.924300,3.454433,3.443325
1777061120.915042,4,13,0.975017,-0.136308,0.987508,-0.068154,4.749461,3.713503,14.291432,-0.358753,0.987966,-0.061770,3.188256,6.383810,0,0,0,,0.087856,0.000000,0.000000,0.100000,-0.092963,0.000000,-0.000000,-0.003088,0.000000,-0.000316,0.000000,3.748944,3.475294,3.188256,3.189426,3.537212,4.930702,11.404092,9.377147,5.879085,4.901871,4.811489,4.959592,4.037459,3.548612,3.536185
1777061121.065570,4,14,0.975305,-0.157165,0.987653,-0.078582,4.698698,3.863005,14.143421,-0.352066,0.988100,-0.071321,3.253977,6.367154,0,0,0,,0.255209,0.000000,0.000000,0.100000,-0.091098,0.000000,-0.000000,-0.003566,0.000000,-0.000106,0.000000,3.930183,3.566810,3.253977,3.254354,3.588478,4.958896,11.158123,9.448719,5.851132,4.847413,4.746090,4.877196,4.279969,3.739681,3.722476
1777061121.225374,4,15,0.976119,-0.162504,0.988060,-0.081252,4.652608,4.003711,14.004259,-0.344919,0.988503,-0.073723,3.316786,6.364282,0,0,0,,0.323728,0.000000,0.000000,0.100000,-0.089409,0.000000,-0.000000,-0.003686,0.000000,-0.000031,0.000000,4.107350,3.659340,3.317225,3.316786,3.634141,4.973963,10.868781,9.558675,5.833889,4.797646,4.683066,4.796624,4.532175,3.933421,3.909447
1777061121.376696,4,16,0.976956,-0.160044,0.988478,-0.080022,4.605109,4.154399,13.855357,-0.337209,0.988921,-0.072532,3.347724,6.365166,0,0,0,,0.444701,0.000000,0.000000,0.100000,-0.088620,0.000000,-0.000000,-0.003627,0.000000,-0.000016,0.000000,4.196344,3.705631,3.348594,3.347724,3.656142,4.979854,10.726374,9.620029,5.827193,4.774124,4.652341,4.757827,4.660867,4.031224,4.003319
1777061121.536385,4,17,0.977412,-0.162615,0.988706,-0.081307,4.562136,4.296203,13.715351,-0.329924,0.989151,-0.073667,3.406806,6.370378,0,0,0,,0.420419,0.000000,0.000000,0.100000,-0.087104,0.000000,-0.000000,-0.003683,0.000000,-0.000015,0.000000,4.374628,3.797401,3.409247,3.406806,3.697777,4.989389,10.459497,9.752342,5.816757,4.729582,4.593249,4.683431,4.923011,4.228670,4.191905
1777061121.696754,4,18,0.978164,-0.159829,0.989082,-0.079914,4.517980,4.448011,13.565577,-0.322162,0.989531,-0.072331,3.435435,6.375137,0,0,0,,0.455971,0.000000,0.000000,0.100000,-0.086411,0.000000,-0.000000,-0.003617,0.000000,-0.000018,0.000000,4.463836,3.843446,3.438852,3.435435,3.717547,4.992799,10.331110,9.824709,5.813333,4.708643,4.564678,4.647761,5.056695,4.328354,4.286367
1777061121.847091,4,19,0.978571,-0.162068,0.989286,-0.081034,4.475549,4.600358,13.415371,-0.314366,0.989741,-0.073314,3.490506,6.387827,0,0,0,,0.461692,0.000000,0.000000,0.100000,-0.085066,0.000000,-0.000000,-0.003666,0.000000,-0.000013,0.000000,4.643623,3.933659,3.496600,3.490506,3.755347,4.998063,10.089043,9.978853,5.809221,4.669188,4.509579,4.579608,5.328848,4.529603,4.476246
1777061122.006295,4,20,0.979216,-0.159844,0.989608,-0.079922,4.437350,4.743659,13.274163,-0.307050,0.990070,-0.072243,3.516966,6.396562,0,0,0,,0.435856,0.000000,0.000000,0.100000,-0.084454,0.000000,-0.000000,-0.003612,0.000000,-0.000014,0.000000,4.732244,3.978080,3.524773,3.516966,3.773215,4.999333,9.971525,10.063250,5.809121,4.650819,4.483163,4.547004,5.387042,4.631250,4.571475
1777061122.167408,4,21,0.979588,-0.159191,0.989794,-0.079596,4.398279,4.896991,13.123146,-0.299307,0.990264,-0.071895,3.567788,6.416999,0,0,0,,0.471686,0.000000,0.000000,0.100000,-0.083267,0.000000,-0.000000,-0.003595,0.000000,-0.000005,0.000000,4.911901,4.066687,3.579372,3.567788,3.807182,5.000725,9.751492,10.241522,5.811491,4.616434,4.432075,4.484942,5.276443,4.836453,4.762540
1777061122.326672,4,22,0.980275,-0.146671,0.990137,-0.073335,4.360912,5.050794,12.971730,-0.292067,0.990615,-0.066076,3.616086,6.439160,0,0,0,,0.476912,0.000000,0.000000,0.100000,-0.082184,0.000000,-0.000000,-0.003304,0.000000,-0.000066,0.000000,5.092781,4.152955,3.632148,3.616086,3.839658,5.002192,9.554487,10.425575,5.815639,4.584695,4.383765,4.427186,5.174093,5.043860,4.954439
1777061122.478145,4,23,0.980856,-0.135440,0.990428,-0.067720,4.325121,5.205024,12.819953,-0.285672,0.990913,-0.060856,3.639193,6.448953,0,0,0,,0.481331,0.000000,0.000000,0.100000,-0.081687,0.000000,-0.000000,-0.003043,0.000000,-0.000059,0.000000,5.183993,4.194559,3.657661,3.639193,3.855651,5.004196,9.469236,10.513510,5.816958,4.569380,4.360693,4.399985,5.126639,5.148090,5.050623
1777061122.637285,4,24,0.981140,-0.134509,0.990570,-0.067255,4.292906,5.349954,12.677384,-0.280039,0.991062,-0.060390,3.683775,6.467166,0,0,0,,0.454675,0.000000,0.000000,0.100000,-0.080710,0.000000,-0.000000,-0.003020,0.000000,-0.000006,0.000000,5.367604,4.275229,3.707100,3.683775,3.886948,5.009674,9.320165,10.684983,5.818935,4.539927,4.316113,4.348443,5.037738,5.357621,5.243521
1777061122.798994,4,25,0.981549,-0.128035,0.990774,-0.064018,4.257927,5.514572,12.515499,-0.273961,0.991274,-0.057367,3.705306,6.477345,0,0,0,,0.520490,0.000000,0.000000,0.100000,-0.080258,0.000000,-0.000000,-0.002868,0.000000,-0.000034,0.000000,5.459661,4.314949,3.731387,3.705306,3.902079,5.011960,9.249186,10.774393,5.820868,4.526111,4.294809,4.323879,4.995339,5.463148,5.340168
1777061122.959338,4,26,0.981759,-0.128200,0.990880,-0.064100,4.228368,5.660119,12.372413,-0.268760,0.991385,-0.057411,3.746263,6.497917,0,0,0,,0.462258,0.000000,0.000000,0.100000,-0.079390,0.000000,-0.000000,-0.002871,0.000000,-0.000002,0.000000,5.644591,4.392453,3.777810,3.746263,3.930926,5.016672,9.118814,10.954188,5.825207,4.499845,4.253631,4.277184,4.915156,5.675393,5.533895
1777061123.119060,4,27,0.982047,-0.121811,0.991023,-0.060905,4.198172,5.815655,12.219545,-0.263456,0.991534,-0.054426,3.766146,6.509871,0,0,0,,0.461209,0.000000,0.000000,0.100000,-0.078983,0.000000,-0.000000,-0.002721,0.000000,-0.000033,0.000000,5.737195,4.431200,3.800765,3.766146,3.944831,5.018232,9.054732,11.050042,5.828741,4.487691,4.233962,4.254902,4.876656,5.782351,5.630902
1777061123.279872,4,28,0.982190,-0.120934,0.991095,-0.060467,4.169298,5.971460,12.066447,-0.258383,0.991609,-0.053970,3.804008,6.532770,0,0,0,,0.378143,0.000000,0.000000,0.100000,-0.078202,0.000000,-0.000000,-0.002699,0.000000,-0.000005,0.000000,5.923358,4.505528,3.844701,3.804008,3.971594,5.022149,8.939442,11.238524,5.835382,4.464427,4.196059,4.212664,4.804289,5.997150,5.825384
1777061123.438463,4,29,0.982369,-0.114606,0.991185,-0.057303,4.141722,6.127514,11.913134,-0.253589,0.991701,-0.051003,3.839720,6.557670,0,0,0,,0.274005,0.000000,0.000000,0.100000,-0.077482,0.000000,-0.000000,-0.002550,0.000000,-0.000033,0.000000,6.111157,4.577937,3.886911,3.839720,3.996850,5.025218,8.831364,11.434682,5.843860,4.443157,4.160437,4.173159,4.736496,6.213649,6.020230
1777061123.591496,4,30,0.982484,-0.107768,0.991242,-0.053884,4.115377,6.283793,11.759628,-0.249277,0.991761,-0.047803,3.856698,6.569787,0,0,0,,0.118847,0.000000,0.000000,0.100000,-0.077146,0.000000,-0.000000,-0.002390,0.000000,-0.000035,0.000000,6.204039,4.612680,3.907094,3.856698,4.008952,5.026965,8.782579,11.531715,5.848003,4.433023,4.143184,4.154432,4.704566,6.322299,6.117868
1777061123.749336,4,31,0.982529,-0.107294,0.991265,-0.053647,4.091737,6.430485,11.615564,-0.245461,0.991787,-0.047543,3.889562,6.593055,0,0,0,,-0.051444,0.000000,0.000000,0.100000,-0.076496,0.000000,-0.000000,-0.002377,0.000000,-0.000003,0.000000,6.392448,4.680564,3.946454,3.889562,4.032792,5.031101,8.692803,11.722476,5.855868,4.413620,4.110387,4.118875,4.644376,6.540264,6.313092
1777061123.909314,4,32,0.982545,-0.101501,0.991273,-0.050750,4.067628,6.587135,11.461741,-0.241643,0.991798,-0.044828,3.905410,6.605730,0,0,0,,-0.162252,0.000000,0.000000,0.100000,-0.076186,0.000000,-0.000000,-0.002241,0.000000,-0.000029,0.000000,6.486816,4.713976,3.965763,3.905410,4.044090,5.032646,8.649094,11.821959,5.860679,4.404642,4.094703,4.101942,4.615555,6.583287,6.411018
1777061124.070153,4,33,0.982583,-0.099600,0.991291,-0.049800,4.044610,6.743952,11.307779,-0.238095,0.991819,-0.043911,3.935671,6.629729,0,0,0,,-0.297684,0.000000,0.000000,0.100000,-0.075602,0.000000,-0.000000,-0.002196,0.000000,-0.000010,0.000000,6.676288,4.778377,4.002591,3.935671,4.066011,5.036365,8.570142,11.896499,5.869596,4.387394,4.064470,4.069812,4.561312,6.464931,6.606719
1777061124.221148,4,34,0.982722,-0.093881,0.991361,-0.046940,4.021308,6.910744,11.144045,-0.234661,0.991891,-0.041232,3.963959,6.654177,0,0,0,,-0.351263,0.000000,0.000000,0.100000,-0.075068,0.000000,-0.000000,-0.002062,0.000000,-0.000029,0.000000,6.867366,4.840813,4.037798,3.963959,4.086782,5.039782,8.497022,11.707890,5.879169,4.371486,4.036173,4.039781,4.510653,6.355225,6.802900
1777061124.382390,4,35,0.982839,-0.099728,0.991420,-0.049864,4.002980,7.048230,11.009097,-0.231754,0.991952,-0.043895,3.977594,6.667546,0,0,0,,-0.443717,0.000000,0.000000,0.100000,-0.074815,0.000000,-0.000000,-0.002195,0.000000,-0.000030,0.000000,6.961599,4.871149,4.054749,3.977594,4.096649,5.040941,8.460640,11.723257,5.884889,4.364205,4.022458,4.025477,4.486314,6.302471,6.901111
1777061124.540721,4,36,0.982911,-0.098703,0.991455,-0.049352,3.983025,7.205493,10.854745,-0.228323,0.991991,-0.043383,3.996446,6.699356,0,0,0,,-0.380392,0.000000,0.000000,0.100000,-0.074465,0.000000,-0.000000,-0.002169,0.000000,-0.000005,0.000000,7.151964,4.932620,4.088425,4.003663,4.115038,5.040992,8.383530,11.990600,5.900177,4.351578,3.996446,3.998266,4.438957,6.198853,7.097359
1777061124.702278,4,37,0.983025,-0.081987,0.991513,-0.040993,3.962942,7.372733,10.690613,-0.225489,0.992051,-0.035636,3.984178,6.714788,0,0,0,,-0.306732,0.000000,0.000000,0.100000,-0.074699,0.000000,-0.000000,-0.001782,0.000000,-0.000084,0.000000,7.247458,4.962214,4.104335,4.015851,4.123870,5.041190,8.348099,11.893511,5.907612,4.345628,3.984178,3.985434,4.416715,6.150557,7.195749
1777061124.853570,4,38,0.983101,-0.085686,0.991550,-0.042843,3.946050,7.520402,10.545705,-0.223336,0.992091,-0.037311,3.960463,6.738578,0,0,0,,-0.269054,0.000000,0.000000,0.100000,-0.075150,0.000000,-0.000000,-0.001866,0.000000,-0.000019,0.000000,7.439590,5.016714,4.134589,4.039598,4.141484,5.044380,8.292563,11.736841,5.917700,4.333095,3.960463,3.961213,4.376163,6.064856,7.392548
1777061125.012410,4,39,0.983212,-0.089649,0.991606,-0.044825,3.929954,7.668168,10.400717,-0.220934,0.992149,-0.039107,3.949176,6.752924,0,0,0,,-0.173008,0.000000,0.000000,0.100000,-0.075369,0.000000,-0.000000,-0.001955,0.000000,-0.000020,0.000000,7.535623,5.044146,4.149579,4.050982,4.149699,5.044905,8.262398,11.685077,5.924583,4.327701,3.949176,3.949674,4.356343,6.022444,7.490892
1777061125.172503,4,40,0.983288,-0.090718,0.991644,-0.045359,3.913700,7.825889,10.245964,-0.218227,0.992189,-0.039565,3.927805,6.787329,0,0,0,,-0.044559,0.000000,0.000000,0.100000,-0.075782,0.000000,-0.000000,-0.001978,0.000000,-0.000006,0.000000,7.727622,5.099881,4.178727,4.072338,4.164867,5.043602,8.196627,11.871039,5.942598,4.318852,3.927827,3.927805,4.317585,5.938267,7.688017
1777061125.332015,4,41,0.983390,-0.076223,0.991695,-0.038112,3.898379,7.983712,10.091116,-0.216100,0.992243,-0.032848,3.907687,6.819962,0,0,0,,0.047075,0.000000,0.000000,0.100000,-0.076176,0.000000,-0.000000,-0.001642,0.000000,-0.000073,0.000000,7.921330,5.152103,4.206079,4.092383,4.179160,5.042789,8.137959,11.870049,5.959677,4.310725,3.908186,3.907687,4.282096,5.861864,7.885198
1777061125.483777,4,42,0.983504,-0.070451,0.991752,-0.035225,3.883853,8.141620,9.936202,-0.214716,0.992302,-0.030158,3.898223,6.833160,0,0,0,,0.134001,0.000000,0.000000,0.100000,-0.076366,0.000000,-0.000000,-0.001508,0.000000,-0.000029,0.000000,8.017165,5.175843,4.218746,4.101845,4.186140,5.043430,8.114456,11.799977,5.966136,4.306395,3.898927,3.898223,4.265938,5.827900,7.983769
1777061125.642945,4,43,0.983587,-0.072651,0.991793,-0.036325,3.870901,8.289726,9.790923,-0.213539,0.992345,-0.031147,3.880282,6.858966,0,0,0,,0.179534,0.000000,0.000000,0.100000,-0.076722,0.000000,-0.000000,-0.001557,0.000000,-0.000011,0.000000,8.212104,5.222253,4.243424,4.119842,4.199724,5.044765,8.070326,11.819094,5.978831,4.298249,3.881378,3.880282,4.235339,5.763844,8.181217
1777061125.792948,4,44,0.983692,-0.067690,0.991846,-0.033845,3.857799,8.447775,9.635912,-0.212462,0.992400,-0.028834,3.871690,6.872889,0,0,0,,0.289460,0.000000,0.000000,0.100000,-0.076897,0.000000,-0.000000,-0.001442,0.000000,-0.000025,0.000000,8.308183,5.244804,4.255334,4.128410,4.206079,5.044955,8.047841,11.720174,5.985989,4.294694,3.873084,3.871690,4.220624,5.732839,8.280090
1777061125.953959,4,45,0.983788,-0.070401,0.991894,-0.035201,3.846151,8.596005,9.490551,-0.211533,0.992449,-0.030060,3.855272,6.900138,0,0,0,,0.315627,0.000000,0.000000,0.100000,-0.077228,0.000000,-0.000000,-0.001503,0.000000,-0.000014,0.000000,8.502619,5.288605,4.278041,4.144717,4.218216,5.045330,8.005504,11.522543,6.000076,4.288069,3.857408,3.855272,4.192802,5.674394,8.477594
1777061126.103926,4,46,0.983932,-0.073743,0.991966,-0.036872,3.834429,8.754181,9.335456,-0.210367,0.992524,-0.031574,3.847515,6.915751,0,0,0,,0.382027,0.000000,0.000000,0.100000,-0.077389,0.000000,-0.000000,-0.001579,0.000000,-0.000017,0.000000,8.599844,5.310599,4.289212,4.152556,4.223778,5.044747,7.982654,11.423828,6.008599,4.285451,3.850034,3.847515,4.179258,5.645504,8.576326
1777061126.263762,4,47,0.984038,-0.075059,0.992019,-0.037529,3.824127,8.902530,9.190007,-0.209157,0.992579,-0.032155,3.832952,6.952217,0,0,0,,0.380884,0.000000,0.000000,0.100000,-0.077688,0.000000,-0.000000,-0.001608,0.000000,-0.000007,0.000000,8.794282,5.355229,4.311176,4.167099,4.234064,5.041645,7.932354,11.226216,6.029479,4.281880,3.836272,3.832952,4.152775,5.587869,8.774093
1777061126.424582,4,48,0.984196,-0.075076,0.992098,-0.037538,3.813886,9.060831,9.034808,-0.207870,0.992660,-0.032136,3.826066,6.972013,0,0,0,,0.443048,0.000000,0.000000,0.100000,-0.077834,0.000000,-0.000000,-0.001607,0.000000,-0.000001,0.000000,8.892549,5.377585,4.321929,4.174033,4.238747,5.039507,7.906352,11.127137,6.041101,4.280726,3.829895,3.826066,4.140059,5.559830,8.873136
1777061126.585000,4,49,0.984314,-0.074337,0.992157,-0.037169,3.804417,9.219191,8.879558,-0.206659,0.992721,-0.031770,3.813109,7.013814,0,0,0,,0.471156,0.000000,0.000000,0.100000,-0.078103,0.000000,-0.000000,-0.001588,0.000000,-0.000004,0.000000,9.086375,5.421085,4.342431,4.186970,4.247311,5.034374,7.853872,10.929215,6.066074,4.279503,3.818146,3.813109,4.115850,5.505871,9.070917
